Subset,Cross-Validated MSE,Best_Subset,Best_MSE
"[1, 5, 6, 7, 8, 9, 10]",0.024454360196348914,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 7, 8]",74.98151824798312,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 7, 9]",76.57701618465316,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 7, 10]",151.45742027520174,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 8, 9]",75.31872343829912,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 8, 10]",149.9158676220306,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 9, 10]",151.9812007825278,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 8, 9]",69.24840353106524,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 8, 10]",144.6049482405702,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 9, 10]",146.02304927789356,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 8, 9, 10]",145.28900473177328,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 8, 9]",77.39808310187138,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 8, 10]",152.4294763870061,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 9, 10]",154.39022914287176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 8, 9, 10]",152.54184532366247,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 8, 9, 10]",147.03421641007614,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 8, 9]",0.026599626054604364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 8, 10]",74.96958745418071,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 9, 10]",76.78308769035326,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 8, 9, 10]",75.17263465444225,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 8, 9, 10]",69.42241373688039,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 8, 9, 10]",77.33568448939917,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 8, 9]",0.02535681494990848,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 8, 10]",74.71750478787033,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 9, 10]",76.76787938571721,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 8, 9, 10]",75.40560707346238,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 8, 9, 10]",69.43137751511287,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 8, 9, 10]",77.49368760499712,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 6, 7, 8, 9, 10]",0.02536307568397859,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 8, 9]",0.02628235738772806,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 8, 10]",74.87899753231352,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 9, 10]",76.72480380615666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 8, 9, 10]",75.18802867277728,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 7, 8, 9, 10]",69.44293372146944,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 6, 7, 8, 9, 10]",77.6282161020168,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 5, 6, 7, 8, 9, 10]",0.024989437190879076,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[4, 5, 6, 7, 8, 9, 10]",0.025589328278848668,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 6, 7]",152.18143043049506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 6, 8]",149.9554575340138,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 6, 9]",152.5913303910109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 6, 10]",227.13422852440348,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 7, 8]",144.54143801154606,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 7, 9]",146.50170491514595,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 7, 10]",221.82647974781077,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 8, 9]",145.1689651162677,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 8, 10]",220.34012708046853,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 5, 9, 10]",222.48662559057055,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 7, 8]",152.2278011597049,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 7, 9]",154.68263578037576,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 7, 10]",229.63618257465205,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 8, 9]",152.22918590448552,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 8, 10]",227.1205878394797,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 6, 9, 10]",229.7603780467153,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 7, 8, 9]",146.5939400135546,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 7, 8, 10]",222.17399554748803,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 7, 9, 10]",224.18007898824445,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 4, 8, 9, 10]",222.50664146081877,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 7, 8]",75.04326964720964,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 7, 9]",77.18409249495183,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 7, 10]",152.19994558144066,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 8, 9]",75.21661305453543,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 8, 10]",149.8175548211417,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 6, 9, 10]",152.326016714739,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 7, 8, 9]",69.38672922915751,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 7, 8, 10]",144.8112472753481,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 7, 9, 10]",146.62120738886313,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 5, 8, 9, 10]",145.18631020568313,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 6, 7, 8, 9]",77.1913739085717,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 6, 7, 8, 10]",152.32720470462178,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 6, 7, 9, 10]",154.63536886944925,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 6, 8, 9, 10]",152.03866646503937,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 3, 7, 8, 9, 10]",146.79023508671827,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 7, 8]",74.86441741693645,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 7, 9]",77.26569000009006,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 7, 10]",151.91678655775814,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 8, 9]",75.39380030525032,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 8, 10]",149.8934255019261,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 6, 9, 10]",152.68533439338506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 7, 8, 9]",69.3295516041448,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 7, 8, 10]",144.49254581532858,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 7, 9, 10]",146.58055239939995,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 5, 8, 9, 10]",145.4493675152364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 6, 7, 8, 9]",77.13490339848538,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 6, 7, 8, 10]",152.1200546615673,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 6, 7, 9, 10]",154.72691437376756,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 6, 8, 9, 10]",152.4702206909513,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 4, 7, 8, 9, 10]",146.82569887058392,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5, 6, 7, 8, 9]",0.01789614405760744,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5, 6, 7, 8, 10]",74.90156436387096,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5, 6, 7, 9, 10]",77.31188131378397,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5, 6, 8, 9, 10]",75.25950621411661,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 5, 7, 8, 9, 10]",69.47460702371222,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 2, 6, 7, 8, 9, 10]",77.20617943698448,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 7, 8]",75.03246085277799,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 7, 9]",77.5229456883148,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 7, 10]",152.19423679258463,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 8, 9]",75.25570977647104,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 8, 10]",149.62727618354802,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 6, 9, 10]",152.42329632043743,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 7, 8, 9]",69.39503632923493,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 7, 8, 10]",144.5917992045599,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 7, 9, 10]",146.69472561628115,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 5, 8, 9, 10]",145.01326540801426,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 6, 7, 8, 9]",77.16228935064866,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 6, 7, 8, 10]",152.08787238415476,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 6, 7, 9, 10]",154.6980033118636,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 6, 8, 9, 10]",151.9582866126585,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 4, 7, 8, 9, 10]",146.64725108956196,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5, 6, 7, 8, 9]",0.0187448238745049,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5, 6, 7, 8, 10]",74.96277439483059,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5, 6, 7, 9, 10]",77.32149237228704,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5, 6, 8, 9, 10]",74.83328736437683,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 5, 7, 8, 9, 10]",69.49394589414835,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 3, 6, 7, 8, 9, 10]",77.14104302395502,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5, 6, 7, 8, 9]",0.01744506638135217,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5, 6, 7, 8, 10]",74.79540563295197,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5, 6, 7, 9, 10]",77.36636944751586,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5, 6, 8, 9, 10]",75.2538601543969,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 5, 7, 8, 9, 10]",69.45924336259364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 4, 6, 7, 8, 9, 10]",77.11046162052051,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 1, 5, 6, 7, 8, 9, 10]",0.01670698723721719,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 7, 8]",75.05343962625356,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 7, 9]",76.83775874308083,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 7, 10]",151.81254570657185,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 8, 9]",75.33534930650521,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 8, 10]",149.9459481134135,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 6, 9, 10]",152.20519332869264,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 7, 8, 9]",69.44278720976868,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 7, 8, 10]",144.80611147416516,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 7, 9, 10]",146.35853014603555,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 5, 8, 9, 10]",145.37446193110196,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 6, 7, 8, 9]",77.3666598439373,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 6, 7, 8, 10]",152.67369752032812,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 6, 7, 9, 10]",154.72560982066358,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 6, 8, 9, 10]",152.64846606637929,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 4, 7, 8, 9, 10]",147.2683173934329,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5, 6, 7, 8, 9]",0.018587382995951057,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5, 6, 7, 8, 10]",75.03662356014847,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5, 6, 7, 9, 10]",77.07403310576431,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5, 6, 8, 9, 10]",75.14555153043815,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 5, 7, 8, 9, 10]",69.577863016393,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 3, 6, 7, 8, 9, 10]",77.39496925763859,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5, 6, 7, 8, 9]",0.017304722332153973,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5, 6, 7, 8, 10]",74.81870293155669,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5, 6, 7, 9, 10]",76.99110996893145,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5, 6, 8, 9, 10]",75.41020588339327,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 5, 7, 8, 9, 10]",69.52626493379735,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 4, 6, 7, 8, 9, 10]",77.61864550253628,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 2, 5, 6, 7, 8, 9, 10]",0.017649542348221657,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5, 6, 7, 8, 9]",0.01827433110419548,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5, 6, 7, 8, 10]",74.96456027762078,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5, 6, 7, 9, 10]",76.97143404371991,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5, 6, 8, 9, 10]",75.10437193463355,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 5, 7, 8, 9, 10]",69.54020304094854,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 4, 6, 7, 8, 9, 10]",77.61164874198437,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 3, 5, 6, 7, 8, 9, 10]",0.017255575051373196,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 5, 6, 7, 8, 9, 10]",0.017923583495592733,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 7, 8]",75.04315723125265,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 7, 9]",77.2136014518675,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 7, 10]",152.1934086415235,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 8, 9]",75.35492206988043,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 8, 10]",150.19956538765433,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 6, 9, 10]",152.6433543634833,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 7, 8, 9]",69.23011332695341,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 7, 8, 10]",144.8584732804642,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 7, 9, 10]",146.6315945543404,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5, 8, 9, 10]",145.47024472026666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6, 7, 8, 9]",77.24359591869859,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6, 7, 8, 10]",152.45890112720252,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6, 7, 9, 10]",154.76895015156134,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6, 8, 9, 10]",152.49833990528694,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 7, 8, 9, 10]",146.93319441443072,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6, 7, 8, 9]",0.018035824197865112,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
